Date,Species,Origin,Quantity,Supplier,EmergedEarly,DOA,FTE,W,Parasite,NumberGlued,PecentEmergence
01/23/2020,Catonephele mexicana,COSTA RICA,10.0,CRES,0,0,0,5.0,0,10.0,50.0
01/23/2020,Catonephele numilia,COSTA RICA,25.0,CRES,0,0,9.0,2.0,0,25.0,56.00000000000001
01/23/2020,Colobura dirce,COSTA RICA,30.0,CRES,0,0,15.0,2.0,0,30.0,43.333333333333336
01/23/2020,Dryas iulia,COSTA RICA,17.0,CRES,0,0,5.0,0,0,17.0,70.58823529411764
01/23/2020,Eryphanis polyxena,COSTA RICA,5.0,CRES,0,0,0,0,0,5.0,100.0
01/23/2020,Hamadryas februa,COSTA RICA,5.0,CRES,0,0,5.0,0,0,5.0,0.0
01/23/2020,Hamadryas feronia,COSTA RICA,10.0,CRES,0,0,0,0,0,10.0,100.0
01/23/2020,Hamadryas laodamia,COSTA RICA,20.0,CRES,0,0,1.0,8.0,0,20.0,55.00000000000001
01/23/2020,Heliconius charitonius,COSTA RICA,24.0,CRES,0,0,4.0,2.0,0,24.0,75.0
01/23/2020,Heliconius doris,COSTA RICA,40.0,CRES,0,0,1.0,4.0,0,40.0,87.5
01/23/2020,Heliconius erato,COSTA RICA,13.0,CRES,0,0,0,2.0,0,13.0,84.61538461538461
01/23/2020,Heliconius hecale,COSTA RICA,25.0,CRES,0,0,8.0,1.0,0,25.0,64.0
01/23/2020,Heliconius hewitsoni,COSTA RICA,30.0,CRES,0,0,7.0,6.0,0,30.0,56.666666666666664
01/23/2020,Heliconius melpomene,COSTA RICA,30.0,CRES,0,0,4.0,0,0,30.0,86.66666666666667
01/23/2020,Hypna clytemnestra,COSTA RICA,31.0,CRES,0,0,2.0,0,0,31.0,93.5483870967742
01/23/2020,Memphis eurypyle,COSTA RICA,10.0,CRES,0,0,0,0,0,10.0,100.0
01/23/2020,Morpho peleides,COSTA RICA,163.0,CRES,0,0,5.0,11.0,0,163.0,90.1840490797546
01/23/2020,Opsiphanes tamarindi,COSTA RICA,6.0,CRES,0,0,3.0,0,0,6.0,50.0
01/23/2020,Papilio thoas,COSTA RICA,30.0,CRES,0,0,2.0,0,0,30.0,93.33333333333333
01/23/2020,Parides arcas,COSTA RICA,17.0,CRES,0,0,2.0,1.0,0,17.0,82.35294117647058
01/23/2020,Parides iphidamas,COSTA RICA,65.0,CRES,0,0,7.0,0,0,65.0,89.23076923076923
01/23/2020,Siproeta epaphus,COSTA RICA,21.0,CRES,0,0,1.0,0,0,21.0,95.23809523809523
01/23/2020,Siproeta stelenes,COSTA RICA,32.0,CRES,0,0,2.0,2.0,0,32.0,87.5
01/23/2020,Tithorea tarricina,COSTA RICA,10.0,CRES,0,0,0,0,0,10.0,100.0
01/17/2020,Attacus atlas,PHILIPPINES,25.0,LPS,0,0,0,0,0,25.0,100.0
01/17/2020,Cethosia cyane,THAILAND,40.0,LPS,0,0,1.0,0,0,40.0,97.5
01/17/2020,Charaxes varanes,USA,15.0,LPS,0,0,3.0,0,0,15.0,80.0
01/17/2020,Chilasa clytia,THAILAND,10.0,LPS,0,0,1.0,0,0,10.0,90.0
01/17/2020,Doleschallia bisaltide,USA,30.0,LPS,0,0,2.0,2.0,0,30.0,86.66666666666667
01/17/2020,Hebomoia glaucippe,PHILIPPINES,10.0,LPS,0,0,1.0,0,0,10.0,90.0
01/17/2020,Idea leuconoe,USA,30.0,LPS,0,0,8.0,4.0,0,30.0,60.0
01/17/2020,Morpho polyphemus,EL SALVADOR,10.0,LPS,0,0,0,0,0,10.0,100.0
01/17/2020,Papilio dardanus,USA,10.0,LPS,0,0,0,0,0,10.0,100.0
01/17/2020,Papilio lowii,USA,30.0,LPS,0,0,0,0,0,30.0,100.0
01/17/2020,Papilio memnon,THAILAND,5.0,LPS,0,0,0,0,0,5.0,100.0
01/17/2020,Papilio nephelus,THAILAND,10.0,LPS,0,0,0,0,0,10.0,100.0
01/17/2020,Papilio ophidicephalus,USA,5.0,LPS,0,0,0,0,0,5.0,100.0
01/17/2020,Parthenos sylvia lilacinus,THAILAND,10.0,LPS,0,0,1.0,0,0,10.0,90.0
01/16/2020,Caligo memnon,COSTA RICA,33.0,CRES,0,0,1.0,7.0,0,33.0,75.75757575757575
01/16/2020,Catonephele numilia,COSTA RICA,38.0,CRES,0,0,7.0,1.0,0,38.0,78.94736842105263
01/16/2020,Colobura dirce,COSTA RICA,35.0,CRES,0,0,6.0,1.0,0,35.0,80.0
01/16/2020,Dryas iulia,COSTA RICA,20.0,CRES,0,0,0,3.0,0,20.0,85.0
01/16/2020,Dryadula phaetusa,COSTA RICA,31.0,CRES,0,0,0,3.0,0,31.0,90.32258064516128
01/16/2020,Eueides isabella,COSTA RICA,20.0,CRES,0,0,0,1.0,0,20.0,95.0
01/16/2020,Hamadryas februa,COSTA RICA,15.0,CRES,0,0,0,0,0,15.0,100.0
01/16/2020,Hamadryas feronia,COSTA RICA,10.0,CRES,0,0,0,1.0,0,10.0,90.0
01/16/2020,Hamadryas laodamia,COSTA RICA,30.0,CRES,0,0,0,1.0,0,30.0,96.66666666666667
01/16/2020,Heliconius charitonius,COSTA RICA,27.0,CRES,0,0,5.0,3.0,0,27.0,70.37037037037037
01/16/2020,Heliconius doris,COSTA RICA,52.0,CRES,0,0,0,0,0,52.0,100.0
01/16/2020,Heliconius hewitsoni,COSTA RICA,40.0,CRES,0,0,5.0,18.0,0,40.0,42.50000000000001
01/16/2020,Heliconius melpomene,COSTA RICA,25.0,CRES,0,0,2.0,0,0,25.0,92.0
01/16/2020,Hypna clytemnestra,COSTA RICA,17.0,CRES,0,0,5.0,1.0,0,17.0,64.70588235294117
01/16/2020,Memphis eurypyle,COSTA RICA,18.0,CRES,0,0,0,0,0,18.0,100.0
01/16/2020,Morpho peleides,COSTA RICA,163.0,CRES,0,0,8.0,4.0,0,163.0,92.63803680981594
01/16/2020,Papilio thoas,COSTA RICA,19.0,CRES,0,0,0,2.0,0,19.0,89.47368421052632
01/16/2020,Parides arcas,COSTA RICA,39.0,CRES,0,0,4.0,5.0,0,39.0,76.92307692307692
01/16/2020,Parides iphidamas,COSTA RICA,47.0,CRES,0,0,3.0,1.0,0,47.0,91.48936170212765
01/16/2020,Siproeta epaphus,COSTA RICA,6.0,CRES,0,0,0,2.0,0,6.0,66.66666666666667
01/16/2020,Siproeta stelenes,COSTA RICA,44.0,CRES,0,0,0,0,0,44.0,100.0
01/16/2020,Archaeoprepona demophoon,COSTA RICA,10.0,EBN,0,0,2.0,1.0,0,10.0,70.0
01/16/2020,Caligo atreus,COSTA RICA,10.0,EBN,0,0,5.0,0,0,10.0,50.0
01/16/2020,Catonephele mexicana,COSTA RICA,5.0,EBN,0,0,0,0,0,5.0,100.0
01/16/2020,Catonephele numilia,COSTA RICA,10.0,EBN,0,0,0,0,0,10.0,100.0
01/16/2020,Colobura dirce,COSTA RICA,5.0,EBN,0,0,0,0,0,5.0,100.0
01/16/2020,Dryas iulia,COSTA RICA,10.0,EBN,0,0,9.0,0,0,10.0,9.999999999999998
01/16/2020,Dryadula phaetusa,COSTA RICA,20.0,EBN,0,0,21.0,4.0,0,20.0,-25.0
01/16/2020,Eryphanis polyxena,COSTA RICA,5.0,EBN,0,0,0,0,0,5.0,100.0
01/16/2020,Hamadryas amphinome,COSTA RICA,10.0,EBN,0,0,0,0,0,10.0,100.0
01/16/2020,Hamadryas laodamia,COSTA RICA,10.0,EBN,0,0,0,1.0,0,10.0,90.0
01/16/2020,Heliconius doris,COSTA RICA,10.0,EBN,0,0,1.0,10.0,0,10.0,-10.000000000000009
01/16/2020,Heliconius hecale,COSTA RICA,5.0,EBN,0,0,0,3.0,0,5.0,40.0
01/16/2020,Heliconius melpomene,COSTA RICA,15.0,EBN,0,0,1.0,4.0,0,15.0,66.66666666666667
01/16/2020,Heliconius sara,COSTA RICA,5.0,EBN,0,0,0,0,0,5.0,100.0
01/16/2020,Hypna clytemnestra,COSTA RICA,5.0,EBN,0,0,0,0,0,5.0,100.0
01/16/2020,Opsiphanes tamarindi,COSTA RICA,5.0,EBN,0,0,0,0,0,5.0,100.0
01/16/2020,Parides arcas,COSTA RICA,5.0,EBN,0,0,0,0,0,5.0,100.0
01/16/2020,Parides iphidamas,COSTA RICA,5.0,EBN,0,0,0,0,0,5.0,100.0
01/16/2020,Parides photinus,COSTA RICA,5.0,EBN,0,0,0,0,0,5.0,100.0
01/16/2020,Siproeta stelenes,COSTA RICA,15.0,EBN,0,0,0,1.0,0,15.0,93.33333333333333
01/10/2020,Attacus atlas,THAILAND,5.0,LPS,0,0,0,0,0,5.0,100.0
01/10/2020,Argema mimosae,KENYA,10.0,LPS,0,0,0,1.0,0,10.0,90.0
01/10/2020,Cethosia cyane,MALAYSIA,10.0,LPS,0,0,0,1.0,0,10.0,90.0
01/10/2020,Charaxes brutus,KENYA,5.0,LPS,0,0,1.0,2.0,0,5.0,40.0
01/10/2020,Charaxes candiope,KENYA,5.0,LPS,0,0,0,0,0,5.0,100.0
01/10/2020,Charaxes castor,KENYA,5.0,LPS,0,0,0,0,0,5.0,100.0
01/10/2020,Charaxes cithaeron,KENYA,5.0,LPS,0,0,1.0,0,0,5.0,80.0
01/10/2020,Charaxes protoclea,KENYA,5.0,LPS,1.0,0,4.0,0,0,4.0,0.0
01/10/2020,Charaxes varanes,KENYA,10.0,LPS,0,0,3.0,8.0,0,10.0,-10.000000000000009
01/10/2020,Chilasa clytia,THAILAND,10.0,LPS,0,0,0,1.0,0,10.0,90.0
01/10/2020,Doleschallia bisaltide,PHILIPPINES,10.0,LPS,0,0,0,3.0,0,10.0,70.0
01/10/2020,Euxanthe wakefieldi,KENYA,10.0,LPS,1.0,0,0,0,0,9.0,100.0
01/10/2020,Graphium agamemnon,PHILIPPINES,10.0,LPS,0,0,1.0,1.0,0,10.0,80.0
01/10/2020,Hebomoia glaucippe,PHILIPPINES,10.0,LPS,0,0,0,1.0,0,10.0,90.0
01/10/2020,Hypolimnas anthedon,KENYA,5.0,LPS,0,1.0,2.0,3.0,0,4.0,-25.0
01/10/2020,Hypolimnas usambara,KENYA,10.0,LPS,0,0,0,0,0,10.0,100.0
01/10/2020,Idea leuconoe,PHILIPPINES,10.0,LPS,0,0,0,1.0,0,10.0,90.0
01/10/2020,Ornithoptera priamus,USA,5.0,LPS,0,0,0,0,0,5.0,100.0
01/10/2020,Pachliopta kotzebuea,PHILIPPINES,5.0,LPS,0,0,1.0,0,0,5.0,80.0
01/10/2020,Papilio constantinus,KENYA,10.0,LPS,0,0,1.0,0,0,10.0,90.0
01/10/2020,Papilio dardanus,KENYA,25.0,LPS,0,0,2.0,5.0,0,25.0,72.0
01/10/2020,Papilio demodocus,KENYA,8.0,LPS,0,0,0,0,0,8.0,100.0
01/10/2020,Papilio lowii,PHILIPPINES,10.0,LPS,0,0,2.0,2.0,0,10.0,60.0
01/10/2020,Papilio nephelus,THAILAND,10.0,LPS,0,0,1.0,0,0,10.0,90.0
01/10/2020,Papilio nireus,KENYA,10.0,LPS,0,0,1.0,0,0,10.0,90.0
01/10/2020,Papilio ophidicephalus,KENYA,10.0,LPS,0,0,1.0,3.0,0,10.0,60.0
01/10/2020,Papilio palinurus,PHILIPPINES,10.0,LPS,0,0,2.0,0,0,10.0,80.0
01/10/2020,Papilio rumanzovia,PHILIPPINES,10.0,LPS,0,0,0,1.0,0,10.0,90.0
01/10/2020,Parthenos sylvia lilacinus,THAILAND,10.0,LPS,0,0,2.0,0,0,10.0,80.0
01/10/2020,Parthenos sylvia philippensis,PHILIPPINES,5.0,LPS,0,0,0,2.0,0,5.0,60.0
01/10/2020,Salamis anacardii,KENYA,1.0,LPS,0,0,0,0,0,1.0,100.0
01/10/2020,Salamis parhassus,KENYA,10.0,LPS,0,0,1.0,3.0,0,10.0,60.0
01/10/2020,Adelpha fessonia,Costa Rica,5.0,EBN,0,0,1.0,0,0,5.0,80.0
01/10/2020,Battus polydamas,Costa Rica,15.0,EBN,0,0,3.0,0,0,15.0,80.0
01/10/2020,Caligo memnon,Costa Rica,60.0,EBN,0,0,15.0,12.0,0,60.0,55.00000000000001
01/10/2020,Catonephele numilia,Costa Rica,5.0,EBN,0,0,0,0,0,5.0,100.0
01/10/2020,Dryas iulia,Costa Rica,30.0,EBN,0,0,1.0,1.0,0,30.0,93.33333333333333
01/10/2020,Hamadryas laodamia,Costa Rica,7.0,EBN,0,0,0,5.0,0,7.0,28.57142857142857
01/10/2020,Heliconius melpomene,Costa Rica,35.0,EBN,0,0,7.0,7.0,0,35.0,60.0
01/10/2020,Heliconius sapho,Costa Rica,5.0,EBN,0,0,2.0,0,0,5.0,60.0
01/10/2020,Heliconius sara,Costa Rica,15.0,EBN,0,0,0,0,0,15.0,100.0
01/10/2020,Mechanitis polymnia,Costa Rica,8.0,EBN,0,0,0,0,0,8.0,100.0
01/10/2020,Morpho peleides,Costa Rica,200.0,EBN,0,0,16.0,18.0,0,200.0,83.0
01/10/2020,Papilio anchisiades,Costa Rica,50.0,EBN,0,0,6.0,0,0,50.0,88.0
01/10/2020,Parides arcas,Costa Rica,5.0,EBN,0,0,0,0,0,5.0,100.0
01/10/2020,Parides iphidamas,Costa Rica,10.0,EBN,0,0,0,0,0,10.0,100.0
01/10/2020,Parides photinus,Costa Rica,5.0,EBN,0,0,0,0,0,5.0,100.0
01/10/2020,Phoebis philea,Costa Rica,5.0,EBN,0,0,0,0,0,5.0,100.0
01/10/2020,Siproeta stelenes,Costa Rica,30.0,EBN,0,0,0,5.0,0,30.0,83.33333333333334
01/09/2020,Caligo memnon,Costa Rica,88.0,CRES,0,0,4.0,22.0,0,88.0,70.45454545454545
01/09/2020,Colobura dirce,Costa Rica,32.0,CRES,0,0,12.0,2.0,0,32.0,56.25
01/09/2020,Dryas iulia,Costa Rica,47.0,CRES,0,0,8.0,9.0,0,47.0,63.829787234042556
01/09/2020,Dryadula phaetusa,Costa Rica,14.0,CRES,0,0,8.0,4.0,0,14.0,14.28571428571429
01/09/2020,Hamadryas amphinome,Costa Rica,15.0,CRES,0,0,4.0,1.0,0,15.0,66.66666666666667
01/09/2020,Hamadryas februa,Costa Rica,7.0,CRES,0,0,0,0,0,7.0,100.0
01/09/2020,Heliconius charitonius,Costa Rica,34.0,CRES,0,0,13.0,7.0,0,34.0,41.17647058823529
01/09/2020,Heliconius hecale,Costa Rica,2.0,CRES,0,0,2.0,0.0,0,2.0,0.0
01/09/2020,Heliconius hewitsoni,Costa Rica,35.0,CRES,0,0,5.0,9.0,0,35.0,60.0
01/09/2020,Heliconius melpomene,Costa Rica,14.0,CRES,0,0,3.0,5.0,0,14.0,42.85714285714286
01/09/2020,Heliconius sara,Costa Rica,15.0,CRES,0,0,5.0,2.0,0,15.0,53.333333333333336
01/09/2020,Hypna clytemnestra,Costa Rica,3.0,CRES,0,0,0,8.0,0,3.0,-166.66666666666666
01/09/2020,Morpho peleides,Costa Rica,172.0,CRES,0,0,5.0,17.0,0,172.0,87.20930232558139
01/09/2020,Papilio thoas,Costa Rica,34.0,CRES,0,0,0,3.0,0,34.0,91.17647058823529
01/09/2020,Parides arcas,Costa Rica,16.0,CRES,0,0,0,0,0,16.0,100.0
01/09/2020,Parides iphidamas,Costa Rica,49.0,CRES,0,0,0,1.0,0,49.0,97.95918367346938
01/09/2020,Prepona omphale,Costa Rica,3.0,CRES,0,0,1.0,1.0,0,3.0,33.333333333333336
01/09/2020,Siproeta stelenes,Costa Rica,115.0,CRES,0,0,9.0,8.0,0,115.0,85.21739130434783
01/09/2020,Tithorea tarricina,Costa Rica,10.0,CRES,0,0,1.0,2.0,0,10.0,70.0
01/03/2020,Attacus atlas,THAILAND,10.0,LPS,0,0,0,0,0,10.0,100.0
01/03/2020,Cethosia biblis,PHILIPPINES,3.0,LPS,0,0,0,0,0,3.0,100.0
01/03/2020,Cethosia cyane,THAILAND,20.0,LPS,0,0,1.0,0,0,20.0,95.0
01/03/2020,Chilasa clytia,THAILAND,10.0,LPS,0,0,0,0,0,10.0,100.0
01/03/2020,Doleschallia bisaltide,USA,10.0,LPS,0,0,4.0,1.0,0,10.0,50.0
01/03/2020,Graphium antheus,USA,15.0,LPS,0,0,2.0,0,0,15.0,86.66666666666667
01/03/2020,Hebomoia glaucippe,PHILIPPINES,9.0,LPS,0,0,0,1.0,0,9.0,88.88888888888889
01/03/2020,Idea leuconoe,USA,20.0,LPS,0,0,1.0,4.0,0,20.0,75.0
01/03/2020,Papilio constantinus,USA,8.0,LPS,0,0,3.0,0,0,8.0,62.5
01/03/2020,Papilio dardanus,USA,14.0,LPS,0,0,1.0,1.0,0,14.0,85.71428571428572
01/03/2020,Papilio lowii,PHILIPPINES,20.0,LPS,0,0,0,0,0,20.0,100.0
01/03/2020,Papilio nephelus,USA,20.0,LPS,0,0,1.0,0,0,20.0,95.0
01/03/2020,Papilio nireus,USA,10.0,LPS,0,0,0,0,0,10.0,100.0
01/03/2020,Papilio palinurus,PHILIPPINES,5.0,LPS,0,0,1.0,0,0,5.0,80.0
01/03/2020,Papilio rumanzovia,USA,20.0,LPS,0,0,4.0,3.0,0,20.0,65.0
01/03/2020,Parthenos sylvia lilacinus,THAILAND,10.0,LPS,0,0,2.0,1.0,0,10.0,70.0
01/03/2020,Parthenos sylvia philippensis,PHILIPPINES,5.0,LPS,0,0,1.0,6.0,0,5.0,-39.99999999999999
01/03/2020,Ascia limona,Costa Rica,12.0,CRES,0,0,0,1.0,0,12.0,91.66666666666666
01/03/2020,Caligo memnon,Costa Rica,65.0,CRES,0,0,8.0,4.0,0,65.0,81.53846153846153
01/03/2020,Catonephele numilia,Costa Rica,30.0,CRES,0,0,6.0,0,0,30.0,80.0
01/03/2020,Colobura dirce,Costa Rica,70.0,CRES,0,0,30.0,8.0,0,70.0,45.714285714285715
01/03/2020,Dryas iulia,Costa Rica,29.0,CRES,0,1.0,8.0,3.0,0,28.0,60.71428571428572
01/03/2020,Dryadula phaetusa,Costa Rica,20.0,CRES,0,0,2.0,2.0,0,20.0,80.0
01/03/2020,Greta oto,Costa Rica,11.0,CRES,0,0,2.0,2.0,0,11.0,63.63636363636363
01/03/2020,Hamadryas februa,Costa Rica,10.0,CRES,0,0,1.0,0,0,10.0,90.0
01/03/2020,Hamadryas feronia,Costa Rica,2.0,CRES,0,0,0,0,0,2.0,100.0
01/03/2020,Heliconius charitonius,Costa Rica,55.0,CRES,0,0,11.0,4.0,0,55.0,72.72727272727273
01/03/2020,Heliconius hecale,Costa Rica,55.0,CRES,0,1.0,5.0,6.0,0,54.0,79.62962962962963
01/03/2020,Heliconius hewitsoni,Costa Rica,47.0,CRES,0,0,0,6.0,0,47.0,87.2340425531915
01/03/2020,Heliconius ismenius,Costa Rica,30.0,CRES,0,0,6.0,2.0,0,30.0,73.33333333333334
01/03/2020,Heliconius melpomene,Costa Rica,39.0,CRES,0,5.0,11.0,1.0,0,34.0,64.70588235294117
01/03/2020,Hypna clytemnestra,Costa Rica,19.0,CRES,0,0,3.0,5.0,0,19.0,57.89473684210527
01/03/2020,Mechanitis polymnia,Costa Rica,14.0,CRES,0,0,1.0,4.0,0,14.0,64.28571428571428
01/03/2020,Memphis eurypyle,Costa Rica,14.0,CRES,0,0,2.0,3.0,0,14.0,64.28571428571428
01/03/2020,Morpho peleides,Costa Rica,142.0,CRES,0,0,2.0,2.0,0,142.0,97.1830985915493
01/03/2020,Papilio thoas,Costa Rica,24.0,CRES,0,0,1.0,0,0,24.0,95.83333333333334
01/03/2020,Parides arcas,Costa Rica,12.0,CRES,0,0,2.0,1.0,0,12.0,75.0
01/03/2020,Prepona omphale,Costa Rica,8.0,CRES,0,0,0,0,0,8.0,100.0
01/03/2020,Siproeta epaphus,Costa Rica,16.0,CRES,0,0,1.0,0,0,16.0,93.75
01/03/2020,Siproeta stelenes,Costa Rica,46.0,CRES,0,0,1.0,11.0,0,46.0,73.91304347826086
01/03/2020,Tithorea tarricina,Costa Rica,12.0,CRES,0,0,0,0,0,12.0,100.0
12/28/2019,Argema mimosae,KENYA,10.0,LPS,0,0,0,0,0,10.0,100.0
12/28/2019,Attacus atlas,PHILIPPINES,5.0,LPS,0,0,0,0,0,5.0,100.0
12/28/2019,Cethosia biblis,PHILIPPINES,5.0,LPS,0,0,1.0,0,0,5.0,80.0
12/28/2019,Cethosia cyane,THAILAND,10.0,LPS,0,0,0,0,0,10.0,100.0
12/28/2019,Charaxes brutus,KENYA,5.0,LPS,0,0,2.0,2.0,0,5.0,19.999999999999996
12/28/2019,Charaxes candiope,KENYA,5.0,LPS,0,0,0,0,0,5.0,100.0
12/28/2019,Charaxes castor,KENYA,5.0,LPS,0,0,1.0,0,0,5.0,80.0
12/28/2019,Charaxes cithaeron,KENYA,5.0,LPS,0,0,3.0,0,0,5.0,40.0
12/28/2019,Charaxes protoclea,KENYA,5.0,LPS,0,0,0,0,0,5.0,100.0
12/28/2019,Charaxes varanes,KENYA,5.0,LPS,0,0,1.0,1.0,0,5.0,60.0
12/28/2019,Chilasa clytia,USA,5.0,LPS,0,0,0,0,0,5.0,100.0
12/28/2019,Doleschallia bisaltide,PHILIPPINES,5.0,LPS,0,0,1.0,0,0,5.0,80.0
12/28/2019,Euphaedra neophron,KENYA,5.0,LPS,0,0,5.0,0,0,5.0,0.0
12/28/2019,Euxanthe wakefieldi,KENYA,5.0,LPS,0,0,5.0,0,0,5.0,0.0
12/28/2019,Graphium agamemnon,PHILIPPINES,10.0,LPS,0,0,0,1.0,0,10.0,90.0
12/28/2019,Graphium angolanus,KENYA,5.0,LPS,0,0,0,1.0,0,5.0,80.0
12/28/2019,Graphium antheus,KENYA,5.0,LPS,0,0,0,0,0,5.0,100.0
12/28/2019,Hebomoia glaucippe,PHILIPPINES,10.0,LPS,0,0,0,0,0,10.0,100.0
12/28/2019,Hypolimnas anthedon,KENYA,5.0,LPS,0,0,2.0,0,0,5.0,60.0
12/28/2019,Hypolimnas usambara,KENYA,10.0,LPS,0,0,0,0,0,10.0,100.0
12/28/2019,Idea leuconoe,USA,10.0,LPS,0,0,1.0,0,0,10.0,90.0
12/28/2019,Pachliopta kotzebuea,PHILIPPINES,5.0,LPS,0,0,1.0,0,0,5.0,80.0
12/28/2019,Papilio constantinus,KENYA,5.0,LPS,0,0,0,0,0,5.0,100.0
12/28/2019,Papilio dardanus,KENYA,10.0,LPS,0,0,0,0,0,10.0,100.0
12/28/2019,Papilio demodocus,KENYA,10.0,LPS,0,0,0,1.0,0,10.0,90.0
12/28/2019,Papilio lowii,PHILIPPINES,10.0,LPS,0,0,0,3.0,0,10.0,70.0
12/28/2019,Papilio nephelus,THAILAND,5.0,LPS,0,0,0,2.0,0,5.0,60.0
12/28/2019,Papilio nireus,KENYA,10.0,LPS,0,0,2.0,0,0,10.0,80.0
12/28/2019,Papilio ophidicephalus,KENYA,10.0,LPS,0,0,0,2.0,0,10.0,80.0
12/28/2019,Papilio palinurus,PHILIPPINES,10.0,LPS,0,0,2.0,0,0,10.0,80.0
12/28/2019,Papilio rumanzovia,PHILIPPINES,10.0,LPS,0,0,1.0,1.0,0,10.0,80.0
12/28/2019,Parthenos sylvia lilacinus,THAILAND,5.0,LPS,0,0,2.0,0,0,5.0,60.0
12/28/2019,Parthenos sylvia philippensis,PHILIPPINES,5.0,LPS,0,0,0,1.0,0,5.0,80.0
12/28/2019,Parthenos sylvia violaceae,USA,10.0,LPS,0,0,5.0,1.0,0,10.0,40.0
12/28/2019,Salamis anacardii,KENYA,5.0,LPS,0,0,1.0,0,0,5.0,80.0
12/28/2019,Salamis parhassus,KENYA,5.0,LPS,0,0,5.0,1.0,0,5.0,-19.999999999999996
12/24/2019,Anteos clorinde,Costa Rica,13.0,CRES,0,0,0,0,0,13.0,100.0
12/24/2019,Caligo atreus,Costa Rica,4.0,CRES,0,0,0,1.0,0,4.0,75.0
12/24/2019,Caligo memnon,Costa Rica,93.0,CRES,0,0,7.0,10.0,0,93.0,81.72043010752688
12/24/2019,Catonephele numilia,Costa Rica,43.0,CRES,0,0,2.0,10.0,0,43.0,72.09302325581395
12/24/2019,Colobura dirce,Costa Rica,10.0,CRES,0,0,5.0,1.0,0,10.0,40.0
12/24/2019,Dryas iulia,Costa Rica,22.0,CRES,0,0,11.0,0,0,22.0,50.0
12/24/2019,Eueides isabella,Costa Rica,6.0,CRES,0,0,0,0,0,6.0,100.0
12/24/2019,Greta oto,Costa Rica,7.0,CRES,0,0,0,0,0,7.0,100.0
12/24/2019,Hamadryas februa,Costa Rica,43.0,CRES,0,0,1.0,0,0,43.0,97.67441860465115
12/24/2019,Hamadryas feronia,Costa Rica,4.0,CRES,0,0,0,1.0,0,4.0,75.0
12/24/2019,Heliconius doris,Costa Rica,15.0,CRES,0,0,0,2.0,0,15.0,86.66666666666667
12/24/2019,Heliconius hewitsoni,Costa Rica,63.0,CRES,0,0,2.0,2.0,0,63.0,93.65079365079364
12/24/2019,Heliconius melpomene,Costa Rica,23.0,CRES,0,0,2.0,4.0,0,23.0,73.91304347826086
12/24/2019,Heliconius sara,Costa Rica,45.0,CRES,0,0,0,0,0,45.0,100.0
12/24/2019,Hypna clytemnestra,Costa Rica,76.0,CRES,0,0,2.0,3.0,0,76.0,93.42105263157895
12/24/2019,Mechanitis polymnia,Costa Rica,34.0,CRES,0,0,4.0,0,0,34.0,88.23529411764706
12/24/2019,Morpho peleides,Costa Rica,160.0,CRES,0,0,3.0,11.0,0,160.0,91.25
12/24/2019,Papilio thoas,Costa Rica,80.0,CRES,0,0,6.0,8.0,0,80.0,82.5
12/24/2019,Parides arcas,Costa Rica,35.0,CRES,0,0,3.0,0,0,35.0,91.42857142857143
12/24/2019,Parides iphidamas,Costa Rica,13.0,CRES,0,0,0,1.0,0,13.0,92.3076923076923
12/24/2019,Prepona omphale,Costa Rica,20.0,CRES,0,0,3.0,5.0,0,20.0,60.0
12/24/2019,Siproeta stelenes,Costa Rica,72.0,CRES,0,0,1.0,7.0,0,72.0,88.88888888888889
12/20/2019,Attacus atlas,PHILIPPINES,10.0,LPS,0,0,0,0,0,10.0,100.0
12/20/2019,Battus belus,EL SALVADOR,10.0,LPS,0,0,0,0,0,10.0,100.0
12/20/2019,Biblis hyperia,COLOMBIA,6.0,LPS,0,0,1.0,0,0,6.0,83.33333333333334
12/20/2019,Caligo eurilochus,USA,7.0,LPS,0,0,0,1.0,0,7.0,85.71428571428572
12/20/2019,Caligo memnon,COLOMBIA,7.0,LPS,0,0,0,0,0,7.0,100.0
12/20/2019,Caligo oileus,COLOMBIA,7.0,LPS,0,0,0,0,0,7.0,100.0
12/20/2019,Doleschallia bisaltide,PHILIPPINES,10.0,LPS,0,0,1.0,2.0,0,10.0,70.0
12/20/2019,Eueides isabella,BELIZE,5.0,LPS,0,0,0,0,0,5.0,100.0
12/20/2019,Graphium agamemnon,PHILIPPINES,2.0,LPS,0,0,0,1.0,0,2.0,50.0
12/20/2019,Hamadryas februa,BELIZE,5.0,LPS,0,0,0,0,0,5.0,100.0
12/20/2019,Hebomoia glaucippe,PHILIPPINES,5.0,LPS,0,0,0,0,0,5.0,100.0
12/20/2019,Idea leuconoe,PHILIPPINES,2.0,LPS,0,0,0,1.0,0,2.0,50.0
12/20/2019,Morpho peleides,BELIZE,50.0,LPS,0,0,0,13.0,0,50.0,74.0
12/20/2019,Morpho polyphemus,EL SALVADOR,5.0,LPS,0,0,0,1.0,0,5.0,80.0
12/20/2019,Myscelia ethusa,EL SALVADOR,5.0,LPS,0,0,4.0,0,0,5.0,19.999999999999996
12/20/2019,Papilio dardanus,USA,25.0,LPS,0,0,2.0,1.0,0,25.0,88.0
12/20/2019,Papilio lowii,PHILIPPINES,20.0,LPS,0,0,0,2.0,0,20.0,90.0
